board_code,board_name,board_type,category,subcategory,main_element,secondary_element,wood_score,fire_score,earth_score,metal_score,water_score,confidence,reason,paid_required,source,updated_at,need_review
BK0856,工业大麻,concept,概念板块,工业大麻,wood,metal,60,0,0,40,0,100,核心是植物资源和产业培育，副属性是监管边界。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1078,肝炎概念,concept,概念板块,肝炎概念,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0832,工业互联,concept,概念板块,工业互联,metal,fire,0,40,0,60,0,100,核心是规则化控制、成型和执行边界，副属性是驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1144,高压快充,concept,概念板块,高压快充,fire,water,0,60,0,0,40,100,核心是能源释放、驱动和显化，副属性是储藏、调度或流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1004,工业母机,concept,概念板块,工业母机,metal,fire,0,30,0,70,0,100,核心是制造规则、边界精度和成型能力，副属性是工业能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0981,工业气体,concept,概念板块,工业气体,fire,earth,0,60,40,0,0,100,核心是工艺释放与反应支持，副属性是稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1183,谷子经济,concept,概念板块,谷子经济,fire,water,0,70,0,0,30,100,核心是表达、传播和注意力显化，副属性是内容流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1008,国资云概念,concept,概念板块,国资云概念,earth,water,0,0,60,0,40,100,核心是平台服务承载和稳定运行，副属性是数据与用户流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0926,湖北自贸,concept,概念板块,湖北自贸,water,earth,0,0,40,0,60,100,核心是贸易、资金和要素流动，副属性是区域平台承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1174,合成生物,concept,概念板块,合成生物,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0985,换电概念,concept,概念板块,换电概念,fire,water,0,60,0,0,40,100,核心是能源释放、驱动和显化，副属性是储藏、调度或流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0707,沪股通,concept,概念板块,沪股通,metal,water,0,0,0,60,40,100,核心是市场制度、规则和边界，副属性是资金流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0512,化工原料,concept,概念板块,化工原料,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0601,海工装备,concept,概念板块,海工装备,metal,fire,0,40,0,60,0,100,核心是规则化控制、成型和执行边界，副属性是驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1141,混合现实,concept,概念板块,混合现实,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0547,黄金概念,concept,概念板块,黄金概念,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0908,HJT电池,concept,概念板块,HJT电池,fire,water,0,60,0,0,40,100,核心是能源释放、驱动和显化，副属性是储藏、调度或流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1641,红利股,concept,概念板块,红利股,earth,metal,0,0,60,40,0,100,核心是稳定承载和估值锚定，副属性是规则边界和确定性。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1636,红利破净股,concept,概念板块,红利破净股,metal,water,0,0,0,65,35,100,核心是收缩、约束和风险边界，副属性是回收修复与适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0447,互联网服务,concept,概念板块,互联网服务,earth,water,0,0,60,0,40,100,核心是平台服务承载和稳定运行，副属性是数据与用户流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0637,互联网金融,concept,概念板块,互联网金融,earth,water,0,0,60,0,40,100,核心是平台服务承载和稳定运行，副属性是数据与用户流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0837,互联医疗,concept,概念板块,互联医疗,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1124,毫米波概念,concept,概念板块,毫米波概念,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0724,海绵城市,concept,概念板块,海绵城市,earth,water,0,0,65,0,35,100,核心是承接修复和系统调和，副属性是回收、流动和净化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0715,航母概念,concept,概念板块,航母概念,metal,fire,0,30,0,70,0,100,核心是安全边界、控制和威慑规则，副属性是爆发释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0953,鸿蒙概念,concept,概念板块,鸿蒙概念,wood,metal,60,0,0,40,0,100,核心是系统迭代和生态扩展，副属性是规则架构。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0577,核能核电,concept,概念板块,核能核电,fire,water,0,60,0,0,40,100,核心是能源释放、驱动和显化，副属性是储藏、调度或流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1193,海南自贸,concept,概念板块,海南自贸,water,earth,0,0,40,0,60,100,核心是贸易、资金和要素流动，副属性是区域平台承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0672,沪企改革,concept,概念板块,沪企改革,earth,wood,40,0,60,0,0,100,核心是区域或资产平台承载，副属性是改革生长扩展。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0949,氦气概念,concept,概念板块,氦气概念,fire,earth,0,60,40,0,0,100,核心是工艺释放与反应支持，副属性是稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0500,HS300_,concept,概念板块,HS300_,metal,water,0,0,0,60,40,100,核心是市场制度、规则和边界，副属性是资金流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0480,航天航空,concept,概念板块,航天航空,metal,fire,0,40,0,60,0,100,核心是国家安全、规则边界和高端控制，副属性是爆发力与技术显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0854,华为概念,concept,概念板块,华为概念,fire,wood,40,60,0,0,0,100,核心是终端产品显化和消费热度释放，副属性是技术生态生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1180,华为海思,concept,概念板块,华为海思,fire,metal,0,65,0,35,0,100,核心是信息处理和算力显化，副属性是精密规则成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1079,户外露营,concept,概念板块,户外露营,fire,earth,0,60,40,0,0,100,核心是体验释放和消费显化，副属性是服务承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1013,华为欧拉,concept,概念板块,华为欧拉,wood,metal,60,0,0,40,0,100,核心是系统迭代和生态扩展，副属性是规则架构。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0984,华为汽车,concept,概念板块,华为汽车,fire,wood,40,60,0,0,0,100,核心是终端产品显化和消费热度释放，副属性是技术生态生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0983,核污染防治,concept,概念板块,核污染防治,earth,water,0,0,65,0,35,100,核心是承接修复和系统调和，副属性是回收、流动和净化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0995,华为昇腾,concept,概念板块,华为昇腾,fire,earth,0,70,30,0,0,100,核心是计算能量释放，副属性是基础设施承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1011,环氧丙烷,concept,概念板块,环氧丙烷,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0623,海洋经济,concept,概念板块,海洋经济,water,wood,40,0,0,0,60,100,核心是海洋资源流动和适应，副属性是生命供给生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1661,行业龙头,concept,概念板块,行业龙头,earth,metal,0,0,60,40,0,100,核心是稳定承载和估值锚定，副属性是规则边界和确定性。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0980,化债(AMC)概念,concept,概念板块,化债(AMC)概念,earth,metal,0,0,65,35,0,100,核心是资产承接、重组转化和平台稳定，副属性是规则确权。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0974,化妆品概念,concept,概念板块,化妆品概念,fire,wood,40,60,0,0,0,100,核心是外在形象表达和显化，副属性是消费升级生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1048,IGBT概念,concept,概念板块,IGBT概念,fire,metal,0,65,0,35,0,100,核心是信息处理、显示和能量显化，副属性是精密规则成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0697,IPO受益,concept,概念板块,IPO受益,metal,water,0,0,0,60,40,100,核心是市场制度、规则和边界，副属性是资金流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0897,IPv6,concept,概念板块,IPv6,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1146,减肥药,concept,概念板块,减肥药,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0490,军工,concept,概念板块,军工,metal,fire,0,30,0,70,0,100,核心是安全边界、控制和威慑规则，副属性是爆发释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1002,激光雷达,concept,概念板块,激光雷达,fire,metal,0,65,0,35,0,100,核心是信息处理、显示和能量显化，副属性是精密规则成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0552,机构重仓,concept,概念板块,机构重仓,metal,water,0,0,0,60,40,100,核心是市场制度、规则和边界，副属性是资金流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0684,京津冀,concept,概念板块,京津冀,earth,wood,40,0,60,0,0,100,核心是区域平台承载，副属性是城市群生长扩展。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0909,降解塑料,concept,概念板块,降解塑料,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0536,基金重仓,concept,概念板块,基金重仓,metal,water,0,0,0,60,40,100,核心是市场制度、规则和边界，副属性是资金流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0808,军民融合,concept,概念板块,军民融合,metal,fire,0,30,0,70,0,100,核心是安全边界、控制和威慑规则，副属性是爆发释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0494,节能环保,concept,概念板块,节能环保,earth,water,0,0,65,0,35,100,核心是承接修复和系统调和，副属性是回收、流动和净化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0685,举牌,concept,概念板块,举牌,earth,metal,0,0,65,35,0,100,核心是资产承接、重组转化和平台稳定，副属性是规则确权。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1090,机器人概念,concept,概念板块,机器人概念,wood,fire,70,30,0,0,0,100,核心是能力迭代、场景扩展与产业生长，副属性是技术落地后的显化和外放热度。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1145,机器人执行器,concept,概念板块,机器人执行器,wood,fire,65,35,0,0,0,100,核心是机器人产业扩展，副属性是动作能力的外放和显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0998,机器视觉,concept,概念板块,机器视觉,fire,wood,40,60,0,0,0,100,核心是感知信息显化，副属性是智能能力迭代。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1674,近期新高,concept,概念板块,近期新高,fire,wood,30,70,0,0,0,100,核心是业绩或交易热度显化，副属性是动能扩张。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1714,金融地产风格,concept,概念板块,金融地产风格,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK0887,鸡肉概念,concept,概念板块,鸡肉概念,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1068,净水概念,concept,概念板块,净水概念,earth,water,0,0,65,0,35,100,核心是承接修复和系统调和，副属性是回收、流动和净化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1100,减速器,concept,概念板块,减速器,metal,fire,0,35,0,65,0,100,核心是运动控制和精密成型，副属性是驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
